name,description,image_url,category
Epic Fail,Claire LaZebnik,https://images.gr-assets.com/books/1293626043m/9266776.jpg,book
"A Caress of Twilight (Merry Gentry, #2)",Laurell K. Hamilton,https://images.gr-assets.com/books/1327877187m/30240.jpg,book
The Manchurian Candidate,Richard Condon,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Fudge-a-Mania,Judy Blume,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Nevermore,James Patterson,https://images.gr-assets.com/books/1328150920m/11946245.jpg,book
Operating Instructions: A Journal of My Son's First Year,Anne Lamott,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Pale Blue Dot: A Vision of the Human Future in Space,"Carl Sagan, Ann Druyan",https://images.gr-assets.com/books/1500191671m/61663.jpg,book
"Simple Perfection (Perfection, #2)",Abbi Glines,https://images.gr-assets.com/books/1415743194m/17449417.jpg,book
The Irresistible Revolution: Living as an Ordinary Radical,Shane Claiborne,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
"Brain Rules: 12 Principles for Surviving and Thriving at Work, Home, and School",John Medina,https://images.gr-assets.com/books/1328763686m/2251306.jpg,book
The Pilgrims of Rayne,D.J. MacHale,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
The Hundred-Foot Journey,Richard C. Morais,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Scorpia Rising,Anthony Horowitz,https://images.gr-assets.com/books/1417405144m/8435445.jpg,book
Big Nate: In a Class By Himself,Lincoln Peirce,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Forever Princess,Meg Cabot,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
The Melancholy Death of Oyster Boy and Other Stories,Tim Burton,https://images.gr-assets.com/books/1338646527m/519112.jpg,book
"Breath, Eyes, Memory ",Edwidge Danticat,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Voyage au bout de la nuit,"Louis-Ferdinand Céline, Ralph Manheim, William T. Vollmann",https://images.gr-assets.com/books/1462934409m/12395.jpg,book
The Scarecrow ,Michael Connelly,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
The Humans,Matt Haig,https://images.gr-assets.com/books/1353739654m/16130537.jpg,book
Crocodile Tears,Anthony Horowitz,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
1/4 جرام,Essam Youssef,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
For Women Only: What You Need to Know about the Inner Lives of Men,Shaunti Feldhahn,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Seize the Night,"Dean Koontz, Keith Szarabajka",https://images.gr-assets.com/books/1382311797m/21362.jpg,book
A Quick Bite,Lynsay Sands,https://images.gr-assets.com/books/1410129015m/38568.jpg,book
Key of Knowledge,Nora Roberts,https://images.gr-assets.com/books/1282136458m/248682.jpg,book
Ice Station,Matthew Reilly,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
A Dangerous Fortune,Ken Follett,https://images.gr-assets.com/books/1387637715m/825508.jpg,book
The Well of Lost Plots,Jasper Fforde,https://images.gr-assets.com/books/1304713470m/27001.jpg,book
An Inquiry into the Nature and Causes of the Wealth of Nations ,Adam Smith,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Canada,Richard Ford,https://images.gr-assets.com/books/1327927048m/12872236.jpg,book
The Big Over Easy,Jasper Fforde,https://images.gr-assets.com/books/1432412758m/6628.jpg,book
The Seeing Stone,"Holly Black, Tony DiTerlizzi",https://images.gr-assets.com/books/1358701671m/519048.jpg,book
"Stalingrad: The Fateful Siege, 1942–1943",Antony Beevor,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
ビーストマスター 1,Kyousuke Motomi,https://images.gr-assets.com/books/1256593259m/6419566.jpg,book
"Giggle, Giggle, Quack","Doreen Cronin, Betsy Lewin",https://images.gr-assets.com/books/1408923126m/191170.jpg,book
West with the Night,Beryl Markham,https://images.gr-assets.com/books/1368204688m/1624.jpg,book
The Cellist of Sarajevo,Steven Galloway,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Smooth Talking Stranger  (Travis Family #3) ,Lisa Kleypas,https://images.gr-assets.com/books/1388444124m/4066312.jpg,book
If You Ask Me: And of Course You Won't,Betty White,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Discours de la Méthode suivi de Méditations Métaphysiques,"René Descartes, Donald A. Cress",https://images.gr-assets.com/books/1405624402m/31862.jpg,book
The Defector,Daniel Silva,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
In One Person,John Irving,https://images.gr-assets.com/books/1379313446m/12758317.jpg,book
Rilla of Ingleside,L.M. Montgomery,https://images.gr-assets.com/books/1285712722m/433533.jpg,book
The Wisdom of Crowds,James Surowiecki,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
"Still Life with Crows (Pendergast, #4)","Douglas Preston, Lincoln Child",https://images.gr-assets.com/books/1169235780m/39033.jpg,book
The Fog,James Herbert,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Unlimited Power : The New Science Of Personal Achievement,"Anthony Robbins, Kenneth H. Blanchard, Jason Winters",https://images.gr-assets.com/books/1419212761m/8676.jpg,book
Fever Dream,"Douglas Preston, Lincoln Child",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Why Be Happy When You Could Be Normal?,Jeanette Winterson,https://images.gr-assets.com/books/1320512373m/11395597.jpg,book
Outpost,Ann Aguirre,https://images.gr-assets.com/books/1343084394m/10193062.jpg,book
Can't We Talk about Something More Pleasant?,Roz Chast,https://images.gr-assets.com/books/1421087235m/18594409.jpg,book
The Long Hard Road Out of Hell,"Marilyn Manson, Neil Strauss",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
"Lyle, Lyle, Crocodile (Lyle the Crocodile)",Bernard Waber,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Etiquette & Espionage,Gail Carriger,https://images.gr-assets.com/books/1331952557m/10874177.jpg,book
As Intermitências da Morte,"José Saramago, Margaret Jull Costa",https://images.gr-assets.com/books/1327937800m/3018539.jpg,book
Sandry's Book,Tamora Pierce,https://images.gr-assets.com/books/1328860148m/58889.jpg,book
Britt-Marie var här,"Fredrik Backman, Henning Koch, سمانه پرهیزکاری",https://images.gr-assets.com/books/1460442061m/27406704.jpg,book
Velvet Elvis: Repainting the Christian Faith,Rob Bell,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Kim,"Rudyard Kipling, Edward Said",https://images.gr-assets.com/books/1387747342m/210834.jpg,book
The Shunning,Beverly  Lewis,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Written in Red,Anne Bishop,https://images.gr-assets.com/books/1411439502m/15711341.jpg,book
"The Seven-Percent Solution: Being a Reprint from the Reminiscences of John H. Watson, MD",Nicholas Meyer,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Gregor and the Marks of Secret,Suzanne Collins,https://images.gr-assets.com/books/1397854344m/319644.jpg,book
The Prodigal God: Christianity Redefined Through the Parable of the Prodigal Sons,Timothy J. Keller,https://images.gr-assets.com/books/1427212055m/3116205.jpg,book
Toujours Provence,Peter Mayle,https://images.gr-assets.com/books/1411874268m/44255.jpg,book
The Lost Painting: The Quest for a Caravaggio Masterpiece,Jonathan Harr,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
The Light in the Ruins,Chris Bohjalian,https://images.gr-assets.com/books/1355182026m/16099189.jpg,book
A Deepness in the Sky,Vernor Vinge,https://images.gr-assets.com/books/1217218691m/226004.jpg,book
Kritik der reinen Vernunft,"Immanuel Kant, Paul Guyer, Allen W. Wood",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
A Murder is Announced,Agatha Christie,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Leven en werken van de Kabouter,"Rien Poortvliet, Wil Huygen",https://images.gr-assets.com/books/1463189122m/926908.jpg,book
Undead and Unemployed,MaryJanice Davidson,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Gates of Fire: An Epic Novel of the Battle of Thermopylae,Steven Pressfield,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
The Little Lady Agency,Hester Browne,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
On Liberty,John Stuart Mill,https://images.gr-assets.com/books/1459346459m/385228.jpg,book
Not My Father's Son,Alan Cumming,https://images.gr-assets.com/books/1429218612m/22934446.jpg,book
Nigella Express: Good Food Fast,Nigella Lawson,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Simply Irresistible,Jill Shalvis,https://images.gr-assets.com/books/1323268405m/7863423.jpg,book
Gabriel's redemption,Sylvain Reynard,https://images.gr-assets.com/books/1366632463m/16247792.jpg,book
"Scott Pilgrim, Volume 5: Scott Pilgrim Vs. the Universe",Bryan Lee O'Malley,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Better: A Surgeon's Notes on Performance,Atul Gawande,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Play,Kylie Scott,https://images.gr-assets.com/books/1393202794m/19095025.jpg,book
"Twilight and Philosophy: Vampires, Vegetarians, and the Pursuit of Immortality (The Blackwell Philosophy and Pop Culture Series)","Rebecca Housel, J. Jeremy Wisnewski, William Irwin",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Games People Play,Eric Berne,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Mitosis,Brandon Sanderson,https://images.gr-assets.com/books/1385570447m/18966322.jpg,book
La Dame aux camélias,"Alexandre Dumas fils, David Coward",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
The Wedding Dress,Rachel Hauck,https://images.gr-assets.com/books/1327923985m/11942639.jpg,book
Fish! A Remarkable Way to Boost Morale and Improve Results,"Stephen C. Lundin, Harry Paul, John Christensen, Kenneth H. Blanchard",https://images.gr-assets.com/books/1393219562m/206309.jpg,book
"D-Day June 6, 1944: The Climactic Battle of WWII",Stephen E. Ambrose,https://images.gr-assets.com/books/1391798880m/49250.jpg,book
A Long Walk to Water,Linda Sue Park,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Light,Michael  Grant,https://images.gr-assets.com/books/1331533067m/8811139.jpg,book
Stuck-Up Suit,"Vi Keeland, Penelope Ward",https://images.gr-assets.com/books/1456315337m/28477789.jpg,book
To Your Scattered Bodies Go,Philip José Farmer,https://images.gr-assets.com/books/1327657439m/189147.jpg,book
Midnight Bayou,Nora Roberts,https://images.gr-assets.com/books/1309200744m/114132.jpg,book
Winter's Tale,Mark Helprin,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
The Doomsday Conspiracy,Sidney Sheldon,https://images.gr-assets.com/books/1408853925m/106646.jpg,book
Rapture in Death,"J.D. Robb, Susan Ericksen",https://images.gr-assets.com/books/1347628556m/201175.jpg,book
Common Sense,Thomas Paine,https://images.gr-assets.com/books/1309209451m/161744.jpg,book
Falling Leaves: The Memoir of an Unwanted Chinese Daughter,Adeline Yen Mah,https://images.gr-assets.com/books/1423952608m/54529.jpg,book
رحلتي من الشك إلى الإيمان,مصطفى محمود,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Whispers at Moonrise ,C.C. Hunter,https://images.gr-assets.com/books/1331497103m/13416236.jpg,book
The 4-Hour Body,Timothy Ferriss,https://images.gr-assets.com/books/1351861578m/7148931.jpg,book
Les Particules élémentaires,"Michel Houellebecq, Frank Wynne",https://images.gr-assets.com/books/1403180525m/58314.jpg,book
Beauty from Surrender,Georgia Cates,https://images.gr-assets.com/books/1367294723m/17314410.jpg,book
Stoker's Dracula ,"Roy Thomas, Dick Giordano, Mark D. Beazley, Bram Stoker",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
The Adventures of Captain Underpants,Dav Pilkey,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
"How Children Succeed: Grit, Curiosity, and the Hidden Power of Character",Paul Tough,https://images.gr-assets.com/books/1344730141m/13435889.jpg,book
The Fountains of Paradise,Arthur C. Clarke,https://images.gr-assets.com/books/1344265959m/149049.jpg,book
Baba ve Piç,Elif Shafak,https://images.gr-assets.com/books/1309282092m/98920.jpg,book
Two Boys Kissing,David Levithan,https://images.gr-assets.com/books/1364194940m/17237214.jpg,book
The Ruins,Scott B. Smith,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
A Dangerous Path,Erin Hunter,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Dances with Wolves,Michael Blake,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
"Bloodhound (Beka Cooper, #2)",Tamora Pierce,https://images.gr-assets.com/books/1320443071m/153779.jpg,book
The Night Angel Trilogy,Brent Weeks,https://images.gr-assets.com/books/1450327994m/6122735.jpg,book
A Rose for Emily,William Faulkner,https://images.gr-assets.com/books/1487468453m/426025.jpg,book
Holy Bible English Standard Version,Anonymous,https://images.gr-assets.com/books/1328227151m/5883777.jpg,book
A Morbid Taste for Bones,Ellis Peters,https://images.gr-assets.com/books/1296427936m/321545.jpg,book
"Le Vite de' più eccellenti pittori, scultori, e architettori da Cimabue insino a' tempi nostri","Giorgio Vasari, Julia Conway Bondanella, Peter Bondanella",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Unleash the Night,Sherrilyn Kenyon,https://images.gr-assets.com/books/1462051642m/84139.jpg,book
Syren,Angie Sage,https://images.gr-assets.com/books/1327949203m/4935682.jpg,book
Метро 2033,"Dmitry Glukhovsky, M. David Drevs",https://images.gr-assets.com/books/1328809143m/5558786.jpg,book
The Slap,Christos Tsiolkas,https://images.gr-assets.com/books/1330062364m/5396496.jpg,book
"The Art Spirit: Notes, Articles, Fragments of Letters and Talks to Students, Bearing on the Concept and Technique of Picture Making, the Study of Art Generally, and on Appreciation (Icon Editions)","Robert Henri, Forbes Watson, Margery A. Ryerson",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Brilliance,Marcus Sakey,https://images.gr-assets.com/books/1437159954m/17171909.jpg,book
The Fortress of Solitude,Jonathan Lethem,https://images.gr-assets.com/books/1418677318m/9799.jpg,book
The Darkest Evening of the Year,Dean Koontz,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Authority ,Jeff VanderMeer,https://images.gr-assets.com/books/1403941730m/18077769.jpg,book
The Wrath of Mulgarath,"Holly Black, Tony DiTerlizzi",https://images.gr-assets.com/books/1358702186m/277190.jpg,book
Bee Season,Myla Goldberg,https://images.gr-assets.com/books/1371912051m/251762.jpg,book
Indelible,Karin Slaughter,https://images.gr-assets.com/books/1299703450m/182012.jpg,book
Night Chills,Dean Koontz,https://images.gr-assets.com/books/1308460533m/236208.jpg,book
Be Here Now,"Ram Dass, Richard Alpert",https://images.gr-assets.com/books/1369858407m/29254.jpg,book
Trace,Patricia Cornwell,https://images.gr-assets.com/books/1310723816m/6530.jpg,book
Genghis: Birth of an Empire,Conn Iggulden,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
The Ruby Knight,David Eddings,https://images.gr-assets.com/books/1487687688m/291354.jpg,book
The Thief of Always,Clive Barker,https://images.gr-assets.com/books/1309239541m/32638.jpg,book
Kiss of Crimson ,Lara Adrian,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
The Keepsake,Tess Gerritsen,https://images.gr-assets.com/books/1320502170m/2653622.jpg,book
The Air He Breathes,Brittainy C. Cherry,https://images.gr-assets.com/books/1441375261m/25564446.jpg,book
Kiss of a Demon King ,Kresley Cole,https://images.gr-assets.com/books/1357612809m/3585344.jpg,book
The Bonehunters,Steven Erikson,https://images.gr-assets.com/books/1399934281m/478951.jpg,book
The Glass Magician,Charlie N. Holmberg,https://images.gr-assets.com/books/1410466975m/22341276.jpg,book
Chanakya's Chant,Ashwin Sanghi,https://images.gr-assets.com/books/1327939570m/10098912.jpg,book
